Date,price
2017-12-05,0.7239793731409201
2017-12-06,0.6830633743359271
2017-12-07,0.6772182316494995
2017-12-11,0.6902074376193386
2017-12-12,0.7096912465740972
2017-12-13,0.7537246548118517
2017-12-14,0.7420993154688458
2017-12-15,0.7674932131398811
2017-12-18,0.8714068608985934
2017-12-19,0.8584176549287543
2017-12-20,0.8503643472274542
2017-12-21,0.833023757257719
2017-12-22,0.8389338459739957
2017-12-26,0.823346798810189
2017-12-27,0.8167872497954203
2017-12-28,0.8103575928403499
2017-12-29,0.823346798810189
2018-01-02,0.8395833062724878
2018-01-03,0.8591320612570954
2018-01-04,0.8590671152272464
2018-01-05,0.8557548677049376
2018-01-08,0.8687440736747767
2018-01-09,0.8753036226895452
2018-01-10,0.8720563211970855
2018-01-11,0.8584176549287543
2018-01-12,0.8655617182121658
2018-01-15,0.8655617182121658
2018-01-17,0.8766674893163782
2018-01-18,0.8827724161222026
2018-01-19,0.8993336537337475
2018-01-22,0.8915401301518442
2018-01-23,0.8817982256744648
2018-01-24,0.8850455271669244
2018-01-25,0.8843960668684325
2018-01-26,0.8784859781521559
2018-01-29,0.8753036226895452
2018-01-30,0.8655617182121658
2018-01-31,0.8655617182121658
2018-02-01,0.8688090197046257
2018-02-02,0.8621845246600077
2018-02-05,0.8655617182121658
2018-02-06,0.8523776741527791
2018-02-07,0.8584826009586037
2018-02-08,0.8473768298543913
2018-02-09,0.8525725122423269
2018-02-12,0.8298414017951086
2018-02-13,0.8219829321833558
2018-02-14,0.8200994973177291
2018-02-15,0.8265941003026487
2018-02-16,0.8278280748697835
2018-02-19,0.8199696052580308
2018-02-20,0.8129554340343177
2018-02-21,0.8200994973177291
2018-02-22,0.8356215984516868
2018-02-23,0.8298414017951086
2018-02-26,0.8298414017951086
2018-02-27,0.8227622845415461
2018-02-28,0.8200994973177291
2018-03-01,0.822047878213205
2018-03-02,0.8395183602426388
2018-03-05,0.8462727473469547
2018-03-06,0.8577681946302624
2018-03-07,0.8396482523023368
2018-03-08,0.8460129632275581
2018-03-09,0.8454284489589154
2018-03-12,0.8428955537947966
2018-03-13,0.8425058776157017
2018-03-14,0.8396482523023368
2018-03-15,0.8376349253770119
2018-03-16,0.8395183602426388
2018-03-19,0.8395833062724878
2018-03-20,0.8354917063919884
2018-03-21,0.8266590463324979
2018-03-22,0.8325041890189253
2018-03-23,0.8320495668099812
2018-03-26,0.8317897826905842
2018-03-27,0.823346798810189
2018-03-28,0.8298414017951086
2018-03-29,0.8395833062724878
2018-04-02,0.8390637380336943
2018-04-03,0.8363360047800279
2018-04-04,0.83698546507852
2018-04-05,0.849325210749867
2018-04-06,0.8327639731383223
2018-04-09,0.837050411108369
2018-04-10,0.8395833062724878
2018-04-11,0.8363360047800279
2018-04-12,0.8486757504513751
2018-04-13,0.8428306077649477
2018-04-16,0.837310195227766
2018-04-17,0.8388688999441467
2018-04-18,0.8460779092574073
2018-04-19,0.8395833062724878
2018-04-20,0.8460129632275581
2018-04-23,0.8395183602426388
2018-04-24,0.8388039539142973
2018-04-25,0.8282826970787278
2018-04-26,0.8395833062724878
2018-04-27,0.8291919414966165
2018-04-30,0.8288672113473705
2018-05-02,0.8298414017951086
2018-05-03,0.8207489576162212
2018-05-04,0.8142543546313015
2018-05-07,0.8132801641835636
2018-05-08,0.80711029134789
2018-05-09,0.7973034408406616
2018-05-10,0.7876264823931314
2018-05-11,0.7869120760647903
2018-05-14,0.7843791809006717
2018-05-15,0.8005507423331215
2018-05-16,0.7902243235870992
2018-05-17,0.7821710158857991
2018-05-18,0.7777546858560538
2018-05-22,0.7863275617961476
2018-05-23,0.773792978035253
2018-05-24,0.7693766480055078
2018-05-25,0.7960694662735268
2018-05-28,0.7584007689609935
2018-05-29,0.7486588644836145
2018-05-30,0.751906165976074
2018-05-31,0.7551534674685338
2018-06-01,0.751906165976074
2018-06-04,0.771195136841285
2018-06-05,0.7552833595282324
2018-06-06,0.7460610232896465
2018-06-07,0.7537896008417009
2018-06-08,0.7647005338563657
2018-06-11,0.781131879408212
2018-06-12,0.7941210853780512
2018-06-13,0.7940561393482017
2018-06-14,0.781131879408212
2018-06-15,0.7711301908114359
2018-06-18,0.7583358229311445
2018-06-19,0.7681426734383727
2018-06-20,0.7613882863340566
2018-06-21,0.7681426734383727
2018-06-22,0.7417745853195996
2018-06-25,0.7223557223946901
2018-06-26,0.7018977229921937
2018-06-27,0.7237195890215231
2018-06-28,0.6902074376193386
2018-06-29,0.6893631392312991
2018-07-03,0.6869601361268787
2018-07-04,0.6512398197098213
2018-07-05,0.6602023718290102
2018-07-06,0.6544871212022811
2018-07-09,0.6433813500980687
2018-07-10,0.6694247080675961
2018-07-11,0.6765687713510076
2018-07-12,0.6764388792913092
2018-07-13,0.6641640796498114
2018-07-17,0.6930650629327031
2018-07-18,0.6934547391117982
2018-07-19,0.7031966435891774
2018-07-20,0.7550885214386847
2018-07-23,0.7324223570213155
2018-07-24,0.7421642614986947
2018-07-25,0.7485939184537651
2018-07-26,0.7712600828711342
2018-07-27,0.7566472261550652
2018-07-30,0.7564523880655176
2018-07-31,0.7746372764232925
2018-08-01,0.7687921337368648
2018-08-02,0.7680777274085238
2018-08-03,0.7616480704534534
2018-08-06,0.7486588644836145
2018-08-07,0.7582708769012954
2018-08-08,0.7421642614986947
2018-08-09,0.7025471832906858
2018-08-10,0.6967020406042581
2018-08-13,0.6505708756023747
2018-08-14,0.659500954706639
2018-08-16,0.6625599127125361
2018-08-17,0.6626248587423853
2018-08-20,0.6620013768558328
2018-08-21,0.6607479184797436
2018-08-22,0.683868705106057
2018-08-23,0.6751204748853705
2018-08-24,0.6899281696909869
2018-08-27,0.6876160910283555
2018-08-28,0.6807448010703108
2018-08-29,0.6719965708496243
2018-08-30,0.6482587969397433
2018-08-31,0.6876160910283555
2018-09-03,0.6501941886292495
2018-09-04,0.6283918064088743
2018-09-05,0.6026536947796384
2018-09-06,0.602588748749789
2018-09-07,0.600088326600595
2018-09-10,0.6062127372153743
2018-09-11,0.5982763323678026
2018-09-12,0.6222673957940952
2018-09-13,0.6375751750295506
2018-09-14,0.6377635185161132
2018-09-20,0.6626248587423853
2018-09-21,0.6907399950641018
2018-09-24,0.6701196305869823
2018-09-25,0.6563770506708926
2018-09-26,0.6557535687843405
2018-09-27,0.6376336264564149
2018-09-28,0.6258264382298311
2018-10-01,0.6320157948744596
2018-10-02,0.6219556548508192
2018-10-03,0.6375751750295506
2018-10-04,0.6305739930118073
2018-10-05,0.6407575304921611
2018-10-08,0.6463818566771016
2018-10-09,0.6476288204502061
2018-10-10,0.625202956343279
2018-10-11,0.6145193344330864
2018-10-12,0.6182732149583696
2018-10-16,0.6251445049164146
2018-10-17,0.5870341746009069
2018-10-18,0.5847870419681247
2018-10-19,0.5930286931559874
2018-10-22,0.5939704105888008
2018-10-23,0.5814098484159664
2018-10-24,0.5873459155441829
2018-10-25,0.5907815605232054
2018-10-26,0.5805395716159873
2018-10-29,0.5939054645589517
2018-10-30,0.5744801070310572
2018-10-31,0.556425110732981
2018-11-05,0.568290750386429
2018-11-06,0.5561718212165692
2018-11-07,0.5557951342434437
2018-11-08,0.5531713146375363
2018-11-09,0.5439294945899957
2018-11-12,0.534557782482757
2018-11-13,0.5433060127034435
2018-11-14,0.5245625884889658
2018-11-15,0.5164378401548315
2018-11-16,0.508319586423682
2018-11-19,0.503318742125294
2018-11-20,0.48739397560627123
2018-11-21,0.4796459142452623
2018-11-22,0.48145790847805475
2018-11-23,0.46889734630522056
2018-11-26,0.4657734422694742
2018-11-27,0.46271448426357714
2018-11-28,0.44959538623403966
2018-11-29,0.44671827711172024
2018-11-30,0.44084715601335306
2018-12-03,0.4432241807058335
2018-12-04,0.4421006143894424
2018-12-05,0.4439710600490993
2018-12-06,0.41773286399002435
2018-12-07,0.4127385142946212
2018-12-10,0.4026783742709809
2018-12-11,0.4176094665333108
2018-12-12,0.42523413043760655
2018-12-13,0.41773286399002435
2018-12-14,0.41773286399002435
2018-12-17,0.404613765960487
2018-12-18,0.3939950900801436
2018-12-19,0.37775208801485977
2018-12-20,0.38025251016405376
2018-12-21,0.4127385142946212
2018-12-24,0.4114266044916675
2018-12-26,0.40336680218738225
2018-12-27,0.41267356826477214
2018-12-28,0.43459934794186045
2019-01-02,0.4321054203956513
2019-01-03,0.4502188681205918
2019-01-04,0.4502188681205918
2019-01-07,0.4595256341979816
2019-01-08,0.47521010040656225
2019-01-09,0.5095665501967865
2019-01-10,0.5158143582682793
2019-01-11,0.5063192487043267
2019-01-14,0.501448296465637
2019-01-15,0.5095665501967865
2019-01-16,0.527374751581436
2019-01-17,0.5189382623040255
2019-01-18,0.5220621663397718
2019-01-21,0.5189382623040255
2019-01-22,0.5117552314027045
2019-01-23,0.5001948380895478
2019-01-24,0.4815163599049192
2019-01-25,0.4802044501019655
2019-01-28,0.49395352462104
2019-01-29,0.48957616220920425
2019-01-30,0.47458661852001
2019-01-31,0.483951836024264
2019-02-01,0.49326509670463853
2019-02-04,0.47514515437671295
2019-02-05,0.4688388948783562
2019-02-06,0.4283515398703677
2019-02-07,0.4134853936378871
2019-02-08,0.4064907062231287
2019-02-11,0.4064907062231287
2019-02-12,0.4182978944497124
2019-02-13,0.4002428981516361
2019-02-14,0.4033018561575333
2019-02-15,0.40961461025887497
2019-02-18,0.40961461025887497
2019-02-19,0.4127385142946212
2019-02-20,0.44334757816254705
2019-02-21,0.44334757816254705
2019-02-22,0.4427240962759948
2019-02-25,0.4545897359294428
2019-02-26,0.4339758660553081
2019-02-27,0.4283515398703677
2019-02-28,0.4439710600490993
2019-03-01,0.4158624183303676
2019-03-04,0.40654915764999294
2019-03-05,0.41773286399002435
2019-03-06,0.4064257601932794
2019-03-07,0.4064257601932794
2019-03-08,0.40086638003818836
2019-03-11,0.43085196201956194
2019-03-12,0.4299816852195825
2019-03-13,0.4258576123241587
2019-03-14,0.40917297725590046
2019-03-15,0.41148505591853174
2019-03-18,0.404613765960487
2019-03-19,0.4127385142946212
2019-03-20,0.40336680218738225
2019-03-21,0.4001779521217869
2019-03-22,0.3956836868562226
2019-03-25,0.3814994739371583
2019-03-26,0.38331146816995093
2019-03-27,0.3876823359788017
2019-03-28,0.38118773299388226
2019-03-29,0.38624702871913447
2019-04-01,0.3858118903191448
2019-04-02,0.39337160819359124
2019-04-03,0.42772805798381547
2019-04-04,0.4377232519776067
2019-04-05,0.45659007364879794
2019-04-08,0.47521010040656225
2019-04-09,0.49207658435839835
2019-04-10,0.48145790847805475
2019-04-11,0.48145790847805475
2019-04-12,0.4845818125138012
2019-04-15,0.4919531869016847
2019-04-16,0.5026952602387418
2019-04-17,0.5189382623040255
2019-04-18,0.512690454232533
2019-04-22,0.503318742125294
2019-04-23,0.47521010040656225
2019-04-24,0.4589670983412785
2019-04-25,0.4502188681205918
2019-04-26,0.4624027433203009
2019-04-29,0.4595905802278308
2019-04-30,0.4477184459713979
2019-05-02,0.4501604166937277
2019-05-03,0.4439126086222351
2019-05-06,0.43747645706417965
2019-05-07,0.4314754439061141
2019-05-08,0.4346577993687247
2019-05-09,0.4346577993687247
2019-05-10,0.4252081520256668
2019-05-13,0.4126151168379077
2019-05-14,0.4252081520256668
2019-05-15,0.4315079169210388
2019-05-16,0.42514970059880247
2019-05-17,0.4378011872134257
2019-05-20,0.4182199592138934
2019-05-22,0.4125501708080586
2019-05-23,0.4126151168379077
2019-05-24,0.4157649992855939
2019-05-27,0.4252081520256668
2019-05-28,0.4245781755361296
2019-05-29,0.44347097561926047
2019-05-30,0.4629937521919287
2019-05-31,0.46859859456791414
2019-06-03,0.47521010040656225
2019-06-04,0.48773818956447196
2019-06-05,0.46796861807837703
2019-06-06,0.45008248145790847
2019-06-07,0.4566939872965567
2019-06-10,0.4660786886097655
2019-06-11,0.5007144063283413
2019-06-12,0.5008378037850547
2019-06-13,0.5039227402028916
2019-06-14,0.5102225050982634
2019-06-17,0.5069427305908791
2019-06-18,0.5132424954862509
2019-06-19,0.5070726226505775
2019-06-20,0.503227817683505
2019-06-21,0.5007728577552055
2019-06-24,0.5007728577552055
2019-06-25,0.4925896579942069
2019-06-26,0.49441464143296926
2019-06-27,0.4881798225674467
2019-06-28,0.49447958746281856
2019-07-01,0.4996427968358294
2019-07-02,0.49447958746281856
2019-07-03,0.5007728577552055
2019-07-04,0.49888292828659403
2019-07-05,0.4881798225674467
2019-07-08,0.5014028342447427
2019-07-09,0.5101575590684142
2019-07-10,0.5348435450140934
2019-07-11,0.5631145518074481
2019-07-12,0.5517814695987635
2019-07-15,0.5328886695156325
2019-07-17,0.5247054697546341
2019-07-18,0.5334536999753205
2019-07-19,0.5378635354020811
2019-07-22,0.5259654227337083
2019-07-23,0.5321352955693819
2019-07-24,0.5259654227337083
2019-07-25,0.5253354462441713
2019-07-26,0.5183407588294129
2019-07-29,0.5227505942561732
2019-07-30,0.5259654227337083
2019-07-31,0.5159507449309624
2019-08-01,0.5177757283697249
2019-08-02,0.4984412952836195
2019-08-05,0.4881798225674467
2019-08-06,0.48691986958837224
2019-08-07,0.4724369049320016
2019-08-08,0.48125657578552233
2019-08-09,0.4988244768597297
2019-08-12,0.41765492875420535
2019-08-13,0.4126151168379077
2019-08-14,0.3905789289100759
2019-08-16,0.3811292815670178
2019-08-19,0.38044085365061636
2019-08-20,0.3563848441944745
2019-08-21,0.35298167223037663
2019-08-22,0.3495849948692637
2019-08-23,0.330757140815982
2019-08-26,0.3233857664280983
2019-08-27,0.32571732889968447
2019-08-28,0.31179939470300194
2019-08-29,0.32886721134737046
2019-08-30,0.3464351124215778
2019-09-02,0.31815761102523815
2019-09-03,0.3112343642433139
2019-09-04,0.31186434073285113
2019-09-05,0.3371153571382182
2019-09-06,0.3584631171496488
2019-09-09,0.3559432111914999
2019-09-10,0.3553132347019628
2019-09-11,0.3710561523374077
2019-09-12,0.3937223167547769
2019-09-13,0.39246236377570237
2019-09-16,0.40751685349474603
2019-09-17,0.41148505591853174
2019-09-23,0.4283580344733527
2019-09-24,0.4155766557990312
2019-09-25,0.39637211477262396
2019-09-26,0.39908036421733545
2019-09-27,0.4157000532557446
2019-09-30,0.4126151168379077
2019-10-01,0.4000220816501489
2019-10-02,0.38931897593100145
2019-10-03,0.3811942275968671
2019-10-04,0.3811292815670178
2019-10-07,0.359093093639186
2019-10-08,0.3496434462961279
2019-10-09,0.3527933287438139
2019-10-10,0.3496434462961279
2019-10-11,0.3716861288269449
2019-10-14,0.3810058841103045
2019-10-15,0.36161299959733467
2019-10-16,0.359093093639186
2019-10-17,0.3741410887552445
2019-10-18,0.35783314066011157
2019-10-21,0.330757140815982
2019-10-22,0.330757140815982
2019-10-23,0.3253990933534234
2019-10-24,0.330757140815982
2019-10-25,0.32445737592061
2019-10-28,0.21251639887253698
2019-10-29,0.19831270214451807
2019-10-30,0.18731733929104916
2019-11-04,0.1930520737267331
2019-11-05,0.183056879732942
2019-11-06,0.17990050268227104
2019-11-07,0.18147869120760657
2019-11-08,0.18779144530894837
2019-11-11,0.1825308168911634
2019-11-12,0.1641186174289167
2019-11-13,0.14838868899944152
2019-11-14,0.16422253107667534
2019-11-15,0.22724615844233448
2019-11-18,0.21682881525452363
2019-11-19,0.20793770376816872
2019-11-20,0.19463026225206864
2019-11-21,0.20883395898008766
2019-11-22,0.19526023874160586
2019-11-25,0.19300011690285374
2019-11-26,0.19042175951784074
2019-11-27,0.1788483769987141
2019-11-28,0.16827516333926523
2019-11-29,0.1825308168911634
2019-12-02,0.19300011690285374
2019-12-03,0.1930520737267331
2019-12-04,0.1977866393027395
2019-12-05,0.20094301635341033
2019-12-06,0.20830789613830908
2019-12-09,0.20830789613830908
2019-12-10,0.20041695351163186
2019-12-11,0.20299531089664496
2019-12-12,0.19042175951784074
2019-12-13,0.185161131100056
2019-12-16,0.18979178302830352
2019-12-17,0.18410900541649905
2019-12-18,0.16990530868848003
2019-12-19,0.17195760323171455
2019-12-20,0.1709054775481576
2019-12-23,0.18263473053892226
2019-12-24,0.16501487264083553
2019-12-26,0.1720095600555938
2019-12-27,0.1620143660618027
2019-12-30,0.16801537921986848
2020-01-02,0.18410900541649905
2020-01-03,0.18300492290906262
2020-01-06,0.1825308168911634
2020-01-07,0.189843739852183
2020-01-08,0.19042175951784074
2020-01-09,0.18195279722550567
2020-01-10,0.18931767701040442
2020-01-13,0.19042175951784074
2020-01-14,0.18726538246716978
2020-01-15,0.17779625131515714
2020-01-16,0.18000441633002978
2020-01-17,0.19831270214451807
2020-01-20,0.21404263057399303
2020-01-21,0.19463026225206864
2020-01-22,0.19463026225206864
2020-01-23,0.1904737163417201
2020-01-24,0.18547936664631698
2020-01-27,0.17779625131515714
2020-01-28,0.17406185459882834
2020-01-29,0.16937924584670144
2020-01-30,0.1699572655123593
2020-01-31,0.16806733604374763
2020-02-03,0.16674893163780907
2020-02-04,0.185161131100056
2020-02-05,0.18421291906425757
2020-02-06,0.19042175951784074
2020-02-07,0.18831750815072684
2020-02-10,0.17990050268227104
2020-02-11,0.185161131100056
2020-02-12,0.18490134698065924
2020-02-13,0.18410900541649905
2020-02-14,0.17779625131515714
2020-02-17,0.17990050268227104
2020-02-18,0.17564004312416398
2020-02-19,0.17990050268227104
2020-02-20,0.16937924584670144
2020-02-21,0.17937443984049267
2020-02-24,0.165696805954252
2020-02-25,0.16402769298712777
2020-02-26,0.15096704638445463
2020-02-27,0.15727980048579632
2020-02-28,0.14781066933378367
2020-03-02,0.15885798901113174
2020-03-03,0.1652226999363529
2020-03-04,0.1641186174289167
2020-03-05,0.16150129242599404
2020-03-06,0.1578058633275748
2020-03-09,0.14255004091599882
2020-03-10,0.1493888578591191
2020-03-11,0.13728941249821403
2020-03-12,0.11625339343005964
2020-03-13,0.12467039889851544
2020-03-16,0.07469442892955958
2020-03-17,0.05102160104952791
2020-03-18,0.012619013599698747
2020-03-19,0.01682751633392654
2020-03-20,0.03524621039915832
2020-03-23,0.0063062594983569475
2020-03-24,0.0063062594983569475
2020-03-25,0.0
2020-03-26,0.03787003000506589
2020-03-27,0.045754478028758205
2020-03-30,0.08151376206372513
2020-03-31,0.12204008468962296
2020-04-01,0.10573213659448999
2020-04-02,0.12204008468962296
2020-04-03,0.11414914206294574
2020-04-06,0.11677945627183817
2020-04-07,0.11414914206294574
2020-04-08,0.11625339343005964
2020-04-09,0.12204008468962296
2020-04-13,0.14833673217556215
2020-04-14,0.15885798901113174
2020-04-15,0.1583254315663683
2020-04-16,0.15354540376946763
2020-04-17,0.16359255458713812
2020-04-20,0.15096704638445463
2020-04-21,0.13781547533999255
2020-04-22,0.14833673217556215
2020-04-23,0.15307129775156852
2020-04-24,0.153597360593347
2020-04-27,0.16143634639614496
2020-04-28,0.19042175951784074
2020-04-29,0.19989089066985338
2020-04-30,0.18505721745229725
2020-05-04,0.17458791744060692
2020-05-05,0.20304726772052434
2020-05-06,0.207749360281606
2020-05-07,0.19690337329679047
2020-05-08,0.1887656357566862
2020-05-11,0.164891475184122
2020-05-12,0.16976242742281172
2020-05-13,0.16814527127956674
2020-05-14,0.164891475184122
2020-05-15,0.1914738852013978
2020-05-18,0.22348578331406604
2020-05-19,0.21854988504552725
2020-05-20,0.207749360281606
2020-05-22,0.1887656357566862
2020-05-25,0.182089183888189
2020-05-26,0.18062789821658204
2020-05-27,0.18550534505825672
2020-05-28,0.16435242313637383
2020-05-29,0.15349994154857322
2020-06-01,0.16705417797810024
2020-06-02,0.1914219283775183
2020-06-03,0.19690337329679047
2020-06-04,0.1886552275059426
2020-06-05,0.2186018418694065
2020-06-08,0.22511592866328095
2020-06-09,0.22945432345720712
2020-06-10,0.22945432345720712
2020-06-11,0.20504111083689464
2020-06-12,0.2240313299647993
2020-06-15,0.22630444100952113
2020-06-16,0.23053892215568877
2020-06-17,0.24844454258511178
2020-06-18,0.2755724992531207
2020-06-19,0.28745112811253853
2020-06-22,0.28641848623793636
2020-06-23,0.2690584124592464
2020-06-24,0.2983555665242184
2020-06-25,0.3070908075389351
2020-06-26,0.29450426695416126
2020-06-30,0.2967319157779886
2020-07-01,0.2885941782378844
2020-07-02,0.33682310000389687
2020-07-03,0.3537480353825972
2020-07-06,0.3753425903074546
2020-07-07,0.34344110044552983
2020-07-08,0.35424162520945107
2020-07-09,0.32114512839830117
2020-07-10,0.3063309389896997
2020-07-13,0.3352514060815463
2020-07-14,0.36991959681504677
2020-07-15,0.3867925753698677
2020-07-17,0.34279164014703783
2020-07-20,0.32434696766986654
2020-07-21,0.305408705365841
2020-07-22,0.30535674854196176
2020-07-23,0.3081234494135375
2020-07-24,0.3157156403029085
2020-07-27,0.3379596555262578
2020-07-28,0.36780235624196295
2020-07-29,0.3412199462246875
2020-07-30,0.3461038876693469
2020-07-31,0.3536960785587177
2020-08-03,0.3650876121942667
2020-08-04,0.35418317378258674
2020-08-05,0.3400768960993416
2020-08-06,0.33763492537701195
2020-08-07,0.3379596555262578
2020-08-10,0.34555834101861366
2020-08-11,0.3536960785587177
2020-08-12,0.35641082260641416
2020-08-13,0.3731733929104914
2020-08-14,0.3840778313221715
2020-08-17,0.3802265317521141
